title,token,pos,entity
Hadits Muslim Nomor 6,kami,PRON,O
Hadits Muslim Nomor 6,Abu,PROPN,B-PER
Hadits Muslim Nomor 6,Bakar,PROPN,I-PER
Hadits Muslim Nomor 6,bin,PROPN,I-PER
Hadits Muslim Nomor 6,Abu,PROPN,I-PER
Hadits Muslim Nomor 6,Syaibah,PROPN,I-PER
Hadits Muslim Nomor 6,telah,ADV,O
Hadits Muslim Nomor 6,menceritakan,VERB,O
Hadits Muslim Nomor 6,kepada,ADP,O
Hadits Muslim Nomor 6,kami,PRON,O
Hadits Muslim Nomor 6,Ali,PROPN,B-PER
Hadits Muslim Nomor 6,bin,PROPN,I-PER
Hadits Muslim Nomor 6,Hafsh,PROPN,I-PER
Hadits Muslim Nomor 6,telah,ADV,O
Hadits Muslim Nomor 6,menceritakan,VERB,O
Hadits Muslim Nomor 6,kepada,ADP,O
Hadits Muslim Nomor 6,kami,PRON,O
Hadits Muslim Nomor 6,Syu'bah,PROPN,B-PER
Hadits Muslim Nomor 6,dari,ADP,O
Hadits Muslim Nomor 6,Khubaib,PROPN,B-PER
Hadits Muslim Nomor 6,bin,PROPN,I-PER
Hadits Muslim Nomor 6,Abdurrahman,PROPN,I-PER
Hadits Muslim Nomor 6,dari,ADP,O
Hadits Muslim Nomor 6,Hafsh,PROPN,B-PER
Hadits Muslim Nomor 6,bin,PROPN,I-PER
Hadits Muslim Nomor 6,',PUNCT,I-PER
Hadits Muslim Nomor 6,Ashim,PROPN,I-PER
Hadits Muslim Nomor 6,dari,ADP,O
Hadits Muslim Nomor 6,Abu,PROPN,B-PER
Hadits Muslim Nomor 6,Hurairah,PROPN,I-PER
Hadits Muslim Nomor 6,dari,ADP,O
Hadits Muslim Nomor 6,Nabi,PROPN,B-PER
Hadits Muslim Nomor 6,shallallahu,PROPN,I-PER
Hadits Muslim Nomor 6,',PUNCT,I-PER
Hadits Muslim Nomor 6,alaihi,PROPN,I-PER
Hadits Muslim Nomor 6,wasallam,PROPN,I-PER
Hadits Muslim Nomor 6,dengan,ADP,O
Hadits Muslim Nomor 6,seperti,ADP,O
Hadits Muslim Nomor 6,hadits,NOUN,O
Hadits Muslim Nomor 6,tersebut,DET,O
Hadits Muslim Nomor 7,Dan,CONJ,O
Hadits Muslim Nomor 7,telah,ADV,O
Hadits Muslim Nomor 7,menceritakan,VERB,O
Hadits Muslim Nomor 7,kepada,ADP,O
Hadits Muslim Nomor 7,kami,PRON,O
Hadits Muslim Nomor 7,Muhammad,PROPN,B-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Abdullah,PROPN,I-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Numair,PROPN,I-PER
Hadits Muslim Nomor 7,dan,CONJ,O
Hadits Muslim Nomor 7,Zuhair,PROPN,B-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Harb,PROPN,I-PER
Hadits Muslim Nomor 7,keduanya,ADJ,O
Hadits Muslim Nomor 7,berkata,VERB,O
Hadits Muslim Nomor 7,telah,ADV,O
Hadits Muslim Nomor 7,menceritakan,VERB,O
Hadits Muslim Nomor 7,kepada,ADP,O
Hadits Muslim Nomor 7,kami,PRON,O
Hadits Muslim Nomor 7,Abdullah,PROPN,B-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Yazid,PROPN,I-PER
Hadits Muslim Nomor 7,dia,PRON,O
Hadits Muslim Nomor 7,berkata,VERB,O
Hadits Muslim Nomor 7,telah,ADV,O
Hadits Muslim Nomor 7,menceritakan,VERB,O
Hadits Muslim Nomor 7,kepadaku,NOUN,O
Hadits Muslim Nomor 7,Sa'id,PROPN,B-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Abu,PROPN,I-PER
Hadits Muslim Nomor 7,Ayyub,PROPN,I-PER
Hadits Muslim Nomor 7,dia,PRON,O
Hadits Muslim Nomor 7,berkata,VERB,O
Hadits Muslim Nomor 7,telah,ADV,O
Hadits Muslim Nomor 7,menceritakan,VERB,O
Hadits Muslim Nomor 7,kepadaku,NOUN,O
Hadits Muslim Nomor 7,Abu,PROPN,B-PER
Hadits Muslim Nomor 7,Hani,PROPN,I-PER
Hadits Muslim Nomor 7,',PUNCT,I-PER
Hadits Muslim Nomor 7,dari,ADP,O
Hadits Muslim Nomor 7,Abu,PROPN,B-PER
Hadits Muslim Nomor 7,Utsman,PROPN,I-PER
Hadits Muslim Nomor 7,Muslim,PROPN,I-PER
Hadits Muslim Nomor 7,bin,PROPN,I-PER
Hadits Muslim Nomor 7,Yasar,PROPN,I-PER
Hadits Muslim Nomor 7,dari,ADP,O
Hadits Muslim Nomor 7,Abu,PROPN,B-PER
Hadits Muslim Nomor 7,Hurairah,PROPN,I-PER
Hadits Muslim Nomor 7,dari,ADP,O
Hadits Muslim Nomor 7,Rasulullah,PROPN,B-PER
Hadits Muslim Nomor 7,shallallahu,PROPN,I-PER
Hadits Muslim Nomor 7,',PUNCT,I-PER
Hadits Muslim Nomor 7,alaihi,PROPN,I-PER
Hadits Muslim Nomor 7,wasallam,PROPN,I-PER
Hadits Muslim Nomor 7,bahwasanya,ADP,O
Hadits Muslim Nomor 7,beliau,PRON,O
Hadits Muslim Nomor 7,bersabda,VERB,O
Hadits Muslim Nomor 7,Akan,ADV,O
Hadits Muslim Nomor 7,ada,VERB,O
Hadits Muslim Nomor 7,orang,NOUN,O
Hadits Muslim Nomor 7,-,PUNCT,O
Hadits Muslim Nomor 7,orang,NOUN,O
Hadits Muslim Nomor 7,pada,ADP,O
Hadits Muslim Nomor 7,akhir,NOUN,O
Hadits Muslim Nomor 7,umatku,NUM,O
Hadits Muslim Nomor 7,menceritakan,VERB,O
Hadits Muslim Nomor 7,sebuah,DET,O
Hadits Muslim Nomor 7,hadits,NOUN,O
Hadits Muslim Nomor 7,kepada,ADP,O
Hadits Muslim Nomor 7,kalian,NOUN,O
Hadits Muslim Nomor 7,yang,PRON,O
Hadits Muslim Nomor 7,mana,ADV,O
Hadits Muslim Nomor 7,kalian,PRON,O
Hadits Muslim Nomor 7,belum,ADV,O
Hadits Muslim Nomor 7,pernah,ADV,O
Hadits Muslim Nomor 7,mendengarnya,VERB,O
Hadits Muslim Nomor 7,dan,CONJ,O
Hadits Muslim Nomor 7,tidak,X,O
Hadits Muslim Nomor 7,pula,ADV,O
Hadits Muslim Nomor 7,bapak,NOUN,O
Hadits Muslim Nomor 7,kalian,NOUN,O
Hadits Muslim Nomor 7,Maka,ADV,O
Hadits Muslim Nomor 7,kalian,NOUN,O
Hadits Muslim Nomor 7,jauhilah,NOUN,O
Hadits Muslim Nomor 7,dan,CONJ,O
Hadits Muslim Nomor 7,mereka,PRON,O
Hadits Muslim Nomor 7,jauhilah,NOUN,O
Hadits Muslim Nomor 8,Telah,ADV,O
Hadits Muslim Nomor 8,menceritakan,VERB,O
Hadits Muslim Nomor 8,kepadaku,NOUN,O
Hadits Muslim Nomor 8,Harmalah,PROPN,B-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Yahya,PROPN,I-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Abdullah,PROPN,I-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Harmalah,PROPN,I-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Imran,PROPN,I-PER
Hadits Muslim Nomor 8,at,PROPN,I-PER
Hadits Muslim Nomor 8,-,PUNCT,I-PER
Hadits Muslim Nomor 8,Tujibi,PROPN,I-PER
Hadits Muslim Nomor 8,dia,PRON,O
Hadits Muslim Nomor 8,telah,ADV,O
Hadits Muslim Nomor 8,berkata,VERB,O
Hadits Muslim Nomor 8,telah,ADV,O
Hadits Muslim Nomor 8,menceritakan,VERB,O
Hadits Muslim Nomor 8,kepada,ADP,O
Hadits Muslim Nomor 8,kami,PRON,O
Hadits Muslim Nomor 8,Ibnu,PROPN,B-PER
Hadits Muslim Nomor 8,Wahb,PROPN,I-PER
Hadits Muslim Nomor 8,dia,PRON,O
Hadits Muslim Nomor 8,berkata,VERB,O
Hadits Muslim Nomor 8,telah,ADV,O
Hadits Muslim Nomor 8,menceritakan,VERB,O
Hadits Muslim Nomor 8,kepada,ADP,O
Hadits Muslim Nomor 8,kami,PRON,O
Hadits Muslim Nomor 8,Abu,PROPN,B-PER
Hadits Muslim Nomor 8,Syuraih,PROPN,I-PER
Hadits Muslim Nomor 8,bahwa,CONJ,O
Hadits Muslim Nomor 8,dia,PRON,O
Hadits Muslim Nomor 8,mendengar,VERB,O
Hadits Muslim Nomor 8,Syarahil,PROPN,B-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Yazid,PROPN,I-PER
Hadits Muslim Nomor 8,berkata,VERB,O
Hadits Muslim Nomor 8,telah,ADV,O
Hadits Muslim Nomor 8,mengabarkan,VERB,O
Hadits Muslim Nomor 8,kepadaku,NOUN,O
Hadits Muslim Nomor 8,Muslim,PROPN,B-PER
Hadits Muslim Nomor 8,bin,PROPN,I-PER
Hadits Muslim Nomor 8,Yasar,PROPN,I-PER
Hadits Muslim Nomor 8,bahwa,CONJ,O
Hadits Muslim Nomor 8,dia,PRON,O
Hadits Muslim Nomor 8,mendengar,VERB,O
Hadits Muslim Nomor 8,Abu,PROPN,B-PER
Hadits Muslim Nomor 8,Hurairah,PROPN,I-PER
Hadits Muslim Nomor 8,berkata,VERB,O
Hadits Muslim Nomor 8,Rasulullah,PROPN,B-PER
Hadits Muslim Nomor 8,shallallahu,PROPN,I-PER
Hadits Muslim Nomor 8,',PUNCT,I-PER
Hadits Muslim Nomor 8,alaihi,PROPN,I-PER
Hadits Muslim Nomor 8,wasallam,PROPN,I-PER
Hadits Muslim Nomor 8,bersabda,PROPN,O
Hadits Muslim Nomor 8,Akan,ADV,O
Hadits Muslim Nomor 8,ada,VERB,O
Hadits Muslim Nomor 8,di,ADP,O
Hadits Muslim Nomor 8,akhir,NOUN,O
Hadits Muslim Nomor 8,zaman,NOUN,O
Hadits Muslim Nomor 8,para,DET,O
Hadits Muslim Nomor 8,Dajjal,NOUN,O
Hadits Muslim Nomor 8,Pendusta,NUM,O
Hadits Muslim Nomor 8,membawa,VERB,O
Hadits Muslim Nomor 8,hadits,NOUN,O
Hadits Muslim Nomor 8,-,PUNCT,O
Hadits Muslim Nomor 8,hadits,NOUN,O
Hadits Muslim Nomor 8,kepada,ADP,O
Hadits Muslim Nomor 8,kalian,NOUN,O
Hadits Muslim Nomor 8,yang,PRON,O
Hadits Muslim Nomor 8,mana,ADV,O
Hadits Muslim Nomor 8,kalian,PRON,O
Hadits Muslim Nomor 8,tidak,X,O
Hadits Muslim Nomor 8,pernah,ADV,O
Hadits Muslim Nomor 8,mendengarnya,VERB,O
Hadits Muslim Nomor 8,dan,CONJ,O
Hadits Muslim Nomor 8,bapak,NOUN,O
Hadits Muslim Nomor 8,-,PUNCT,O
Hadits Muslim Nomor 8,bapak,NOUN,O
Hadits Muslim Nomor 8,kalian,NOUN,O
Hadits Muslim Nomor 8,juga,ADV,O
Hadits Muslim Nomor 8,belum,ADV,O
Hadits Muslim Nomor 8,pernah,ADV,O
Hadits Muslim Nomor 8,mendengarnya,VERB,O
Hadits Muslim Nomor 8,Maka,ADV,O
Hadits Muslim Nomor 8,kalian,NOUN,O
Hadits Muslim Nomor 8,jauhilah,NOUN,O
Hadits Muslim Nomor 8,dan,CONJ,O
Hadits Muslim Nomor 8,mereka,PRON,O
Hadits Muslim Nomor 8,jauhilah,PROPN,O
Hadits Muslim Nomor 8,Mereka,PRON,O
Hadits Muslim Nomor 8,tidak,X,O
Hadits Muslim Nomor 8,bisa,ADV,O
Hadits Muslim Nomor 8,menyesatkan,VERB,O
Hadits Muslim Nomor 8,kalian,NOUN,O
Hadits Muslim Nomor 8,dan,CONJ,O
Hadits Muslim Nomor 8,tidak,X,O
Hadits Muslim Nomor 8,bisa,ADV,O
Hadits Muslim Nomor 8,memfitnah,VERB,O
Hadits Muslim Nomor 8,kalian,NOUN,O
Hadits Muslim Nomor 9,Telah,ADV,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,kepadaku,NOUN,O
Hadits Muslim Nomor 9,Abu,PROPN,B-PER
Hadits Muslim Nomor 9,Khaitsamah,PROPN,I-PER
Hadits Muslim Nomor 9,Zuhair,PROPN,I-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Harb,PROPN,I-PER
Hadits Muslim Nomor 9,telah,ADV,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,Waki,PROPN,B-PER
Hadits Muslim Nomor 9,',PUNCT,I-PER
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,Kahmas,PROPN,B-PER
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,Abdullah,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Buraidah,PROPN,I-PER
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,Yahya,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Ya'mar,PROPN,I-PER
Hadits Muslim Nomor 9,dalam,ADP,O
Hadits Muslim Nomor 9,riwayat,NOUN,O
Hadits Muslim Nomor 9,lain,ADJ,O
Hadits Muslim Nomor 9,disebutkan,VERB,O
Hadits Muslim Nomor 9,Dan,CONJ,O
Hadits Muslim Nomor 9,telah,ADV,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,Ubaidullah,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Mu'adz,PROPN,I-PER
Hadits Muslim Nomor 9,al,PROPN,I-PER
Hadits Muslim Nomor 9,-,PUNCT,I-PER
Hadits Muslim Nomor 9,',PUNCT,I-PER
Hadits Muslim Nomor 9,Anbari,PROPN,I-PER
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,ini,DET,O
Hadits Muslim Nomor 9,haditsnya,NOUN,O
Hadits Muslim Nomor 9,telah,ADV,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,Bapakku,NUM,O
Hadits Muslim Nomor 9,telah,ADV,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,Kahmas,PROPN,B-PER
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,Ibnu,PROPN,B-PER
Hadits Muslim Nomor 9,Buraidah,PROPN,I-PER
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,Yahya,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Ya'mar,PROPN,I-PER
Hadits Muslim Nomor 9,dia,PRON,O
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,Orang,NOUN,O
Hadits Muslim Nomor 9,yang,PRON,O
Hadits Muslim Nomor 9,pertama,NUM,O
Hadits Muslim Nomor 9,kali,NOUN,O
Hadits Muslim Nomor 9,membahas,VERB,O
Hadits Muslim Nomor 9,takdir,NOUN,O
Hadits Muslim Nomor 9,di,ADP,O
Hadits Muslim Nomor 9,Bashrah,PROPN,B-LOC
Hadits Muslim Nomor 9,adalah,VERB,O
Hadits Muslim Nomor 9,Ma'bad,PROPN,B-PER
Hadits Muslim Nomor 9,al,PROPN,I-PER
Hadits Muslim Nomor 9,-,PUNCT,I-PER
Hadits Muslim Nomor 9,Juhani,PROPN,I-PER
Hadits Muslim Nomor 9,maka,CONJ,O
Hadits Muslim Nomor 9,aku,PRON,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,Humaid,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Abdurrahman,PROPN,I-PER
Hadits Muslim Nomor 9,al,PROPN,I-PER
Hadits Muslim Nomor 9,-,PUNCT,I-PER
Hadits Muslim Nomor 9,Himyari,PROPN,I-PER
Hadits Muslim Nomor 9,bertolak,VERB,O
Hadits Muslim Nomor 9,haji,NOUN,O
Hadits Muslim Nomor 9,atau,CONJ,O
Hadits Muslim Nomor 9,umrah,NOUN,O
Hadits Muslim Nomor 9,maka,CONJ,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Seandainya,PROPN,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,bertemu,VERB,O
Hadits Muslim Nomor 9,dengan,ADP,O
Hadits Muslim Nomor 9,salah,DET,O
Hadits Muslim Nomor 9,seorang,DET,O
Hadits Muslim Nomor 9,sahabat,NOUN,O
Hadits Muslim Nomor 9,Rasulullah,PROPN,B-PER
Hadits Muslim Nomor 9,shallallahu,PROPN,I-PER
Hadits Muslim Nomor 9,',PUNCT,I-PER
Hadits Muslim Nomor 9,alaihi,PROPN,I-PER
Hadits Muslim Nomor 9,wasallam,PROPN,I-PER
Hadits Muslim Nomor 9,maka,CONJ,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,akan,ADV,O
Hadits Muslim Nomor 9,bertanya,VERB,O
Hadits Muslim Nomor 9,kepadanya,NOUN,O
Hadits Muslim Nomor 9,tentang,ADP,O
Hadits Muslim Nomor 9,sesuatu,NOUN,O
Hadits Muslim Nomor 9,yang,PRON,O
Hadits Muslim Nomor 9,mereka,PRON,O
Hadits Muslim Nomor 9,katakan,VERB,O
Hadits Muslim Nomor 9,berkaitan,VERB,O
Hadits Muslim Nomor 9,dengan,ADP,O
Hadits Muslim Nomor 9,takdir,NOUN,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Maka,CONJ,O
Hadits Muslim Nomor 9,Abdullah,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Umar,PROPN,I-PER
Hadits Muslim Nomor 9,diberikan,VERB,O
Hadits Muslim Nomor 9,taufik,PROPN,O
Hadits Muslim Nomor 9,oleh,ADP,O
Hadits Muslim Nomor 9,Allah,PROPN,O
Hadits Muslim Nomor 9,untuk,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,sedangkan,ADV,O
Hadits Muslim Nomor 9,dia,PRON,O
Hadits Muslim Nomor 9,masuk,VERB,O
Hadits Muslim Nomor 9,masjid,NOUN,O
Hadits Muslim Nomor 9,Lalu,ADV,O
Hadits Muslim Nomor 9,aku,PRON,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,temanku,NOUN,O
Hadits Muslim Nomor 9,menghadangnya,PROPN,O
Hadits Muslim Nomor 9,Salah,VERB,O
Hadits Muslim Nomor 9,seorang,DET,O
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,di,ADP,O
Hadits Muslim Nomor 9,sebelah,NOUN,O
Hadits Muslim Nomor 9,kanannya,NOUN,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,yang,PRON,O
Hadits Muslim Nomor 9,lain,ADJ,O
Hadits Muslim Nomor 9,di,ADP,O
Hadits Muslim Nomor 9,sebelah,NOUN,O
Hadits Muslim Nomor 9,kirinya,NOUN,O
Hadits Muslim Nomor 9,Lalu,CONJ,O
Hadits Muslim Nomor 9,aku,PRON,O
Hadits Muslim Nomor 9,mengira,VERB,O
Hadits Muslim Nomor 9,bahwa,CONJ,O
Hadits Muslim Nomor 9,temanku,NOUN,O
Hadits Muslim Nomor 9,akan,ADV,O
Hadits Muslim Nomor 9,mewakilkan,VERB,O
Hadits Muslim Nomor 9,pembicaraan,NOUN,O
Hadits Muslim Nomor 9,kepadaku,ADJ,O
Hadits Muslim Nomor 9,maka,CONJ,O
Hadits Muslim Nomor 9,aku,PRON,O
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Wahai,PROPN,O
Hadits Muslim Nomor 9,Abu,PROPN,B-PER
Hadits Muslim Nomor 9,Abdurrahman,PROPN,I-PER
Hadits Muslim Nomor 9,sesungguhnya,ADV,O
Hadits Muslim Nomor 9,nampak,VERB,O
Hadits Muslim Nomor 9,di,ADP,O
Hadits Muslim Nomor 9,hadapan,NOUN,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,suatu,DET,O
Hadits Muslim Nomor 9,kaum,NOUN,O
Hadits Muslim Nomor 9,membaca,VERB,O
Hadits Muslim Nomor 9,al,PROPN,O
Hadits Muslim Nomor 9,-,PUNCT,O
Hadits Muslim Nomor 9,Qur'an,PROPN,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,mencari,VERB,O
Hadits Muslim Nomor 9,ilmu,NOUN,O
Hadits Muslim Nomor 9,lalu,ADV,O
Hadits Muslim Nomor 9,mengklaim,VERB,O
Hadits Muslim Nomor 9,bahwa,CONJ,O
Hadits Muslim Nomor 9,tidak,X,O
Hadits Muslim Nomor 9,ada,VERB,O
Hadits Muslim Nomor 9,takdir,NOUN,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,perkaranya,NOUN,O
Hadits Muslim Nomor 9,adalah,VERB,O
Hadits Muslim Nomor 9,baru,ADJ,O
Hadits Muslim Nomor 9,tidak,X,O
Hadits Muslim Nomor 9,didahului,VERB,O
Hadits Muslim Nomor 9,oleh,ADP,O
Hadits Muslim Nomor 9,takdir,NOUN,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,ilmu,NOUN,O
Hadits Muslim Nomor 9,Allah,PROPN,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Maka,CONJ,O
Hadits Muslim Nomor 9,Abdullah,PROPN,B-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,Umar,PROPN,I-PER
Hadits Muslim Nomor 9,menjawab,VERB,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Apabila,CONJ,O
Hadits Muslim Nomor 9,kamu,NOUN,O
Hadits Muslim Nomor 9,bertemu,VERB,O
Hadits Muslim Nomor 9,orang,NOUN,O
Hadits Muslim Nomor 9,-,PUNCT,O
Hadits Muslim Nomor 9,orang,NOUN,O
Hadits Muslim Nomor 9,tersebut,DET,O
Hadits Muslim Nomor 9,maka,CONJ,O
Hadits Muslim Nomor 9,kabarkanlah,PROPN,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,mereka,PRON,O
Hadits Muslim Nomor 9,bahwa,CONJ,O
Hadits Muslim Nomor 9,saya,PRON,O
Hadits Muslim Nomor 9,berlepas,VERB,O
Hadits Muslim Nomor 9,diri,NOUN,O
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,mereka,PRON,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,bahwa,CONJ,O
Hadits Muslim Nomor 9,mereka,PRON,O
Hadits Muslim Nomor 9,berlepas,NUM,O
Hadits Muslim Nomor 9,diri,NOUN,O
Hadits Muslim Nomor 9,dariku,NOUN,O
Hadits Muslim Nomor 9,Dan,ADP,O
Hadits Muslim Nomor 9,demi,ADP,O
Hadits Muslim Nomor 9,Dzat,NOUN,O
Hadits Muslim Nomor 9,yang,PRON,O
Hadits Muslim Nomor 9,mana,NOUN,O
Hadits Muslim Nomor 9,hamba,NOUN,O
Hadits Muslim Nomor 9,Allah,PROPN,O
Hadits Muslim Nomor 9,bersumpah,VERB,O
Hadits Muslim Nomor 9,dengan,ADP,O
Hadits Muslim Nomor 9,-,PUNCT,O
Hadits Muslim Nomor 9,Nya,NOUN,O
Hadits Muslim Nomor 9,kalau,CONJ,O
Hadits Muslim Nomor 9,seandainya,ADV,O
Hadits Muslim Nomor 9,salah,NOUN,O
Hadits Muslim Nomor 9,seorang,DET,O
Hadits Muslim Nomor 9,dari,ADP,O
Hadits Muslim Nomor 9,kalian,NOUN,O
Hadits Muslim Nomor 9,menafkahkan,NOUN,O
Hadits Muslim Nomor 9,emas,ADJ,O
Hadits Muslim Nomor 9,seperti,ADP,O
Hadits Muslim Nomor 9,gunung,NOUN,O
Hadits Muslim Nomor 9,Uhud,PROPN,B-LOC
Hadits Muslim Nomor 9,niscaya,ADV,O
Hadits Muslim Nomor 9,sedekahnya,PROPN,O
Hadits Muslim Nomor 9,tidak,X,O
Hadits Muslim Nomor 9,akan,ADV,O
Hadits Muslim Nomor 9,diterima,VERB,O
Hadits Muslim Nomor 9,hingga,ADP,O
Hadits Muslim Nomor 9,dia,PRON,O
Hadits Muslim Nomor 9,beriman,VERB,O
Hadits Muslim Nomor 9,kepada,ADP,O
Hadits Muslim Nomor 9,takdir,NOUN,O
Hadits Muslim Nomor 9,baik,ADJ,O
Hadits Muslim Nomor 9,dan,CONJ,O
Hadits Muslim Nomor 9,buruk,ADJ,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Dia,PRON,O
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Kemudian,CONJ,O
Hadits Muslim Nomor 9,dia,PRON,O
Hadits Muslim Nomor 9,mulai,VERB,O
Hadits Muslim Nomor 9,menceritakan,VERB,O
Hadits Muslim Nomor 9,hadits,NOUN,O
Hadits Muslim Nomor 9,seraya,ADP,O
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,',PUNCT,B-PER
Hadits Muslim Nomor 9,Umar,PROPN,I-PER
Hadits Muslim Nomor 9,bin,PROPN,I-PER
Hadits Muslim Nomor 9,al,PROPN,I-PER
Hadits Muslim Nomor 9,-,PUNCT,I-PER
Hadits Muslim Nomor 9,Khaththab,PROPN,I-PER
Hadits Muslim Nomor 9,berkata,VERB,O
Hadits Muslim Nomor 9,',PUNCT,O
Hadits Muslim Nomor 9,Dahulu,VERB,O
Hadits Muslim Nomor 9,kami,PRON,O
Hadits Muslim Nomor 9,pernah,ADV,O
Hadits Muslim Nomor 9,berada,VERB,O
Hadits Muslim Nomor 9,di,ADP,O
Hadits Muslim Nomor 9,sisi,NOUN,O
Hadits Muslim Nomor 9,Rasulullah,PROPN,B-PER
Hadits Muslim Nomor 9,shallallahu,PROPN,I-PER
Hadits Muslim Nomor 9,',PUNCT,I-PER
Hadits Muslim Nomor 9,alaihi,PROPN,I-PER
Hadits Muslim Nomor 9,wasallam,PROPN,I-PER
Hadits Muslim Nomor 9,lalu,CONJ,O
Hadits Muslim Nomor 9,datanglah,VERB,O
Hadits Muslim Nomor 9,seorang,DET,O
Hadits Muslim Nomor 9,laki,NOUN,O
Hadits Muslim Nomor 9,-,PUNCT,O
