,title,token,pos,entity,predicted_entity
454,Hadits Muslim Nomor 4,Muhammad,PROPN,B-PER,B-PER
455,Hadits Muslim Nomor 4,bin,PROPN,I-PER,I-PER
456,Hadits Muslim Nomor 4,Ubaid,PROPN,I-PER,I-PER
457,Hadits Muslim Nomor 4,al,PROPN,I-PER,I-PER
458,Hadits Muslim Nomor 4,-,PUNCT,I-PER,I-PER
459,Hadits Muslim Nomor 4,Ghubari,PROPN,I-PER,O
460,Hadits Muslim Nomor 4,telah,ADV,O,O
461,Hadits Muslim Nomor 4,menceritakan,VERB,O,O
462,Hadits Muslim Nomor 4,kepada,ADP,O,O
463,Hadits Muslim Nomor 4,kami,PRON,O,O
464,Hadits Muslim Nomor 4,Abu,PROPN,B-PER,B-PER
465,Hadits Muslim Nomor 4,Awanah,PROPN,I-PER,I-PER
466,Hadits Muslim Nomor 4,dari,ADP,O,O
467,Hadits Muslim Nomor 4,Abu,PROPN,B-PER,B-PER
468,Hadits Muslim Nomor 4,Hashin,PROPN,I-PER,I-PER
469,Hadits Muslim Nomor 4,dari,ADP,O,O
470,Hadits Muslim Nomor 4,Abu,PROPN,B-PER,B-PER
471,Hadits Muslim Nomor 4,Shalih,PROPN,I-PER,I-PER
472,Hadits Muslim Nomor 4,dari,ADP,O,O
473,Hadits Muslim Nomor 4,Abu,PROPN,B-PER,B-PER
474,Hadits Muslim Nomor 4,Hurairah,PROPN,I-PER,I-PER
475,Hadits Muslim Nomor 4,dia,PRON,O,O
476,Hadits Muslim Nomor 4,berkata,VERB,O,O
477,Hadits Muslim Nomor 4,Rasulullah,PROPN,B-PER,B-PER
478,Hadits Muslim Nomor 4,shallallahu,PROPN,I-PER,I-PER
479,Hadits Muslim Nomor 4,',PUNCT,I-PER,I-PER
480,Hadits Muslim Nomor 4,alaihi,PROPN,I-PER,I-PER
481,Hadits Muslim Nomor 4,wasallam,PROPN,I-PER,I-PER
482,Hadits Muslim Nomor 4,bersabda,VERB,O,O
483,Hadits Muslim Nomor 4,Barangsiapa,NOUN,O,O
484,Hadits Muslim Nomor 4,berdusta,VERB,O,O
485,Hadits Muslim Nomor 4,atas,ADP,O,O
486,Hadits Muslim Nomor 4,namaku,NOUN,O,O
487,Hadits Muslim Nomor 4,maka,CONJ,O,O
488,Hadits Muslim Nomor 4,hendaklah,CONJ,O,O
489,Hadits Muslim Nomor 4,dia,PRON,O,O
490,Hadits Muslim Nomor 4,menempati,VERB,O,O
491,Hadits Muslim Nomor 4,tempat,NOUN,O,O
492,Hadits Muslim Nomor 4,duduknya,NOUN,O,O
493,Hadits Muslim Nomor 4,dari,ADP,O,O
494,Hadits Muslim Nomor 4,neraka,NOUN,O,O
495,Hadits Muslim Nomor 5,Telah,ADV,O,O
496,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
497,Hadits Muslim Nomor 5,kepada,ADP,O,O
498,Hadits Muslim Nomor 5,kami,PRON,O,O
499,Hadits Muslim Nomor 5,Muhammad,PROPN,B-PER,B-PER
500,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
501,Hadits Muslim Nomor 5,Abdullah,PROPN,I-PER,I-PER
502,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
503,Hadits Muslim Nomor 5,Numair,PROPN,I-PER,I-PER
504,Hadits Muslim Nomor 5,telah,ADV,O,O
505,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
506,Hadits Muslim Nomor 5,kepada,ADP,O,O
507,Hadits Muslim Nomor 5,kami,PRON,O,O
508,Hadits Muslim Nomor 5,Bapakku,NUM,O,O
509,Hadits Muslim Nomor 5,telah,ADV,O,O
510,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
511,Hadits Muslim Nomor 5,kepada,ADP,O,O
512,Hadits Muslim Nomor 5,kami,PRON,O,O
513,Hadits Muslim Nomor 5,Sa'id,PROPN,B-PER,B-PER
514,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
515,Hadits Muslim Nomor 5,',PUNCT,I-PER,I-PER
516,Hadits Muslim Nomor 5,Ubaid,PROPN,I-PER,I-PER
517,Hadits Muslim Nomor 5,telah,ADV,O,O
518,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
519,Hadits Muslim Nomor 5,kepada,ADP,O,O
520,Hadits Muslim Nomor 5,kami,PRON,O,O
521,Hadits Muslim Nomor 5,Ali,PROPN,B-PER,B-PER
522,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
523,Hadits Muslim Nomor 5,Rabi'ah,PROPN,I-PER,I-PER
524,Hadits Muslim Nomor 5,dia,PRON,O,O
525,Hadits Muslim Nomor 5,berkata,VERB,O,O
526,Hadits Muslim Nomor 5,Aku,PRON,O,O
527,Hadits Muslim Nomor 5,mendatangi,VERB,O,O
528,Hadits Muslim Nomor 5,masjid,NOUN,O,O
529,Hadits Muslim Nomor 5,sedangkan,CONJ,O,O
530,Hadits Muslim Nomor 5,al,PROPN,B-PER,B-PER
531,Hadits Muslim Nomor 5,-,PUNCT,I-PER,I-PER
532,Hadits Muslim Nomor 5,Mughirah,NUM,I-PER,O
533,Hadits Muslim Nomor 5,gubernur,NOUN,O,O
534,Hadits Muslim Nomor 5,Kufah,PROPN,O,B-LOC
535,Hadits Muslim Nomor 5,Ia,PRON,O,O
536,Hadits Muslim Nomor 5,berkata,VERB,O,O
537,Hadits Muslim Nomor 5,Lalu,PROPN,O,O
538,Hadits Muslim Nomor 5,al,PROPN,B-PER,I-PER
539,Hadits Muslim Nomor 5,-,PUNCT,I-PER,I-PER
540,Hadits Muslim Nomor 5,Mughirah,PROPN,I-PER,I-PER
541,Hadits Muslim Nomor 5,berkata,VERB,O,O
542,Hadits Muslim Nomor 5,',PUNCT,O,O
543,Hadits Muslim Nomor 5,Saya,PRON,O,O
544,Hadits Muslim Nomor 5,mendengar,VERB,O,O
545,Hadits Muslim Nomor 5,Rasulullah,PROPN,B-PER,B-PER
546,Hadits Muslim Nomor 5,shallallahu,PROPN,I-PER,I-PER
547,Hadits Muslim Nomor 5,',PUNCT,I-PER,I-PER
548,Hadits Muslim Nomor 5,alaihi,PROPN,I-PER,I-PER
549,Hadits Muslim Nomor 5,wasallam,PROPN,I-PER,I-PER
550,Hadits Muslim Nomor 5,bersabda,PROPN,O,O
551,Hadits Muslim Nomor 5,Sesungguhnya,NOUN,O,O
552,Hadits Muslim Nomor 5,berdusta,VERB,O,O
553,Hadits Muslim Nomor 5,atas,ADP,O,O
554,Hadits Muslim Nomor 5,namaku,NOUN,O,O
555,Hadits Muslim Nomor 5,tidaklah,ADV,O,O
556,Hadits Muslim Nomor 5,sama,ADJ,O,O
557,Hadits Muslim Nomor 5,dengan,ADP,O,O
558,Hadits Muslim Nomor 5,berdusta,VERB,O,O
559,Hadits Muslim Nomor 5,atas,ADP,O,O
560,Hadits Muslim Nomor 5,nama,NOUN,O,O
561,Hadits Muslim Nomor 5,seseorang,NOUN,O,O
562,Hadits Muslim Nomor 5,barangsiapa,NOUN,O,O
563,Hadits Muslim Nomor 5,berdusta,VERB,O,O
564,Hadits Muslim Nomor 5,atas,ADP,O,O
565,Hadits Muslim Nomor 5,namaku,NOUN,O,O
566,Hadits Muslim Nomor 5,secara,ADP,O,O
567,Hadits Muslim Nomor 5,sengaja,ADJ,O,O
568,Hadits Muslim Nomor 5,maka,CONJ,O,O
569,Hadits Muslim Nomor 5,hendaklah,ADV,O,O
570,Hadits Muslim Nomor 5,dia,PRON,O,O
571,Hadits Muslim Nomor 5,menempati,VERB,O,O
572,Hadits Muslim Nomor 5,tempat,NOUN,O,O
573,Hadits Muslim Nomor 5,duduknya,NOUN,O,O
574,Hadits Muslim Nomor 5,dari,ADP,O,O
575,Hadits Muslim Nomor 5,neraka,NOUN,O,O
576,Hadits Muslim Nomor 5,Dan,CONJ,O,O
577,Hadits Muslim Nomor 5,telah,ADV,O,O
578,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
579,Hadits Muslim Nomor 5,kepadaku,NOUN,O,O
580,Hadits Muslim Nomor 5,Ali,PROPN,B-PER,B-PER
581,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
582,Hadits Muslim Nomor 5,Hujr,PROPN,I-PER,I-PER
583,Hadits Muslim Nomor 5,as,PROPN,I-PER,O
584,Hadits Muslim Nomor 5,Sa'di,PROPN,I-PER,I-PER
585,Hadits Muslim Nomor 5,telah,ADV,O,O
586,Hadits Muslim Nomor 5,menceritakan,VERB,O,O
587,Hadits Muslim Nomor 5,kepada,ADP,O,O
588,Hadits Muslim Nomor 5,kami,PRON,O,O
589,Hadits Muslim Nomor 5,Ali,PROPN,B-PER,B-PER
590,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
591,Hadits Muslim Nomor 5,Mushir,PROPN,I-PER,I-PER
592,Hadits Muslim Nomor 5,telah,ADV,O,O
593,Hadits Muslim Nomor 5,mengabarkan,VERB,O,O
594,Hadits Muslim Nomor 5,kepada,ADP,O,O
595,Hadits Muslim Nomor 5,kami,PRON,O,O
596,Hadits Muslim Nomor 5,Muhammad,PROPN,B-PER,B-PER
597,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
598,Hadits Muslim Nomor 5,Qais,PROPN,I-PER,I-PER
599,Hadits Muslim Nomor 5,al,PROPN,I-PER,I-PER
600,Hadits Muslim Nomor 5,Asdi,PROPN,I-PER,I-PER
601,Hadits Muslim Nomor 5,dari,ADP,O,O
602,Hadits Muslim Nomor 5,Ali,PROPN,B-PER,B-PER
603,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
604,Hadits Muslim Nomor 5,Rabi'ah,PROPN,I-PER,I-PER
605,Hadits Muslim Nomor 5,al,PROPN,I-PER,I-PER
606,Hadits Muslim Nomor 5,Asdi,PROPN,I-PER,I-PER
607,Hadits Muslim Nomor 5,dari,ADP,O,O
608,Hadits Muslim Nomor 5,al,PROPN,B-PER,B-PER
609,Hadits Muslim Nomor 5,-,PUNCT,I-PER,I-PER
610,Hadits Muslim Nomor 5,Mughirah,PROPN,I-PER,I-PER
611,Hadits Muslim Nomor 5,bin,PROPN,I-PER,I-PER
612,Hadits Muslim Nomor 5,Syu'bah,PROPN,I-PER,I-PER
613,Hadits Muslim Nomor 5,dari,ADP,O,O
614,Hadits Muslim Nomor 5,Nabi,PROPN,B-PER,B-PER
615,Hadits Muslim Nomor 5,shallallahu,PROPN,I-PER,I-PER
616,Hadits Muslim Nomor 5,',PUNCT,I-PER,I-PER
617,Hadits Muslim Nomor 5,alaihi,PROPN,I-PER,I-PER
618,Hadits Muslim Nomor 5,wasallam,PROPN,I-PER,I-PER
619,Hadits Muslim Nomor 5,dengan,ADP,O,O
620,Hadits Muslim Nomor 5,semisal,NOUN,O,O
621,Hadits Muslim Nomor 5,hadits,NOUN,O,O
622,Hadits Muslim Nomor 5,tersebut,DET,O,O
623,Hadits Muslim Nomor 5,hanya,ADV,O,O
624,Hadits Muslim Nomor 5,saja,ADV,O,O
625,Hadits Muslim Nomor 5,dia,PRON,O,O
626,Hadits Muslim Nomor 5,tidak,X,O,O
627,Hadits Muslim Nomor 5,menyebut,VERB,O,O
628,Hadits Muslim Nomor 5,Sesungguhnya,NOUN,O,O
629,Hadits Muslim Nomor 5,berdusta,VERB,O,O
630,Hadits Muslim Nomor 5,atas,ADP,O,O
631,Hadits Muslim Nomor 5,namaku,NOUN,O,O
632,Hadits Muslim Nomor 5,tidaklah,ADV,O,O
633,Hadits Muslim Nomor 5,sama,ADJ,O,O
634,Hadits Muslim Nomor 5,dengan,ADP,O,O
635,Hadits Muslim Nomor 5,berdusta,VERB,O,O
636,Hadits Muslim Nomor 5,atas,ADP,O,O
637,Hadits Muslim Nomor 5,nama,NOUN,O,O
638,Hadits Muslim Nomor 5,seseorang,NOUN,O,O
639,Hadits Muslim Nomor 6,Dan,CONJ,O,O
640,Hadits Muslim Nomor 6,telah,ADV,O,O
641,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
642,Hadits Muslim Nomor 6,kepada,ADP,O,O
643,Hadits Muslim Nomor 6,kami,PRON,O,O
644,Hadits Muslim Nomor 6,Ubaidullah,PROPN,B-PER,B-PER
645,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
646,Hadits Muslim Nomor 6,Mu'adz,PROPN,I-PER,I-PER
647,Hadits Muslim Nomor 6,al,PROPN,I-PER,I-PER
648,Hadits Muslim Nomor 6,Anbari,PROPN,I-PER,I-PER
649,Hadits Muslim Nomor 6,telah,ADV,O,O
650,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
651,Hadits Muslim Nomor 6,kepada,ADP,O,O
652,Hadits Muslim Nomor 6,kami,PRON,O,O
653,Hadits Muslim Nomor 6,Bapakku,NUM,O,O
654,Hadits Muslim Nomor 6,dalam,ADP,O,O
655,Hadits Muslim Nomor 6,riwayat,NOUN,O,O
656,Hadits Muslim Nomor 6,lain,ADJ,O,O
657,Hadits Muslim Nomor 6,disebutkan,VERB,O,O
658,Hadits Muslim Nomor 6,Dan,CONJ,O,O
659,Hadits Muslim Nomor 6,telah,ADV,O,O
660,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
661,Hadits Muslim Nomor 6,kepada,ADP,O,O
662,Hadits Muslim Nomor 6,kami,PRON,O,O
663,Hadits Muslim Nomor 6,Muhammad,PROPN,B-PER,B-PER
664,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
665,Hadits Muslim Nomor 6,al,PROPN,I-PER,I-PER
666,Hadits Muslim Nomor 6,Mutsanna,PROPN,I-PER,I-PER
667,Hadits Muslim Nomor 6,telah,ADV,O,O
668,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
669,Hadits Muslim Nomor 6,kepada,ADP,O,O
670,Hadits Muslim Nomor 6,kami,PRON,O,O
671,Hadits Muslim Nomor 6,Abdurrahman,PROPN,B-PER,B-PER
672,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
673,Hadits Muslim Nomor 6,Mahdi,PROPN,I-PER,I-PER
674,Hadits Muslim Nomor 6,keduanya,ADJ,O,O
675,Hadits Muslim Nomor 6,berkata,VERB,O,O
676,Hadits Muslim Nomor 6,telah,ADV,O,O
677,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
678,Hadits Muslim Nomor 6,kepada,ADP,O,O
679,Hadits Muslim Nomor 6,kami,PRON,O,O
680,Hadits Muslim Nomor 6,Syu'bah,PROPN,B-PER,B-PER
681,Hadits Muslim Nomor 6,dari,ADP,O,O
682,Hadits Muslim Nomor 6,Khubaib,PROPN,B-PER,B-PER
683,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
684,Hadits Muslim Nomor 6,Abdurrahman,PROPN,I-PER,I-PER
685,Hadits Muslim Nomor 6,dari,ADP,O,O
686,Hadits Muslim Nomor 6,Hafsh,PROPN,B-PER,B-PER
687,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
688,Hadits Muslim Nomor 6,Ashim,PROPN,I-PER,I-PER
689,Hadits Muslim Nomor 6,dia,PRON,O,O
690,Hadits Muslim Nomor 6,berkata,VERB,O,O
691,Hadits Muslim Nomor 6,Rasulullah,PROPN,B-PER,B-PER
692,Hadits Muslim Nomor 6,shallallahu,PROPN,I-PER,I-PER
693,Hadits Muslim Nomor 6,',PUNCT,I-PER,I-PER
694,Hadits Muslim Nomor 6,alaihi,PROPN,I-PER,I-PER
695,Hadits Muslim Nomor 6,wasallam,PROPN,I-PER,I-PER
696,Hadits Muslim Nomor 6,bersabda,VERB,O,O
697,Hadits Muslim Nomor 6,Cukuplah,NOUN,O,O
698,Hadits Muslim Nomor 6,seseorang,NOUN,O,O
699,Hadits Muslim Nomor 6,dianggap,VERB,O,O
700,Hadits Muslim Nomor 6,berbohong,VERB,O,O
701,Hadits Muslim Nomor 6,apabila,CONJ,O,O
702,Hadits Muslim Nomor 6,dia,PRON,O,O
703,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
704,Hadits Muslim Nomor 6,semua,DET,O,O
705,Hadits Muslim Nomor 6,yang,PRON,O,O
706,Hadits Muslim Nomor 6,dia,PRON,O,O
707,Hadits Muslim Nomor 6,dengarkan,VERB,O,O
708,Hadits Muslim Nomor 6,Telah,ADV,O,O
709,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
710,Hadits Muslim Nomor 6,kepada,ADP,O,O
711,Hadits Muslim Nomor 6,kami,PRON,O,O
712,Hadits Muslim Nomor 6,Abu,PROPN,B-PER,B-PER
713,Hadits Muslim Nomor 6,Bakar,PROPN,I-PER,I-PER
714,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
715,Hadits Muslim Nomor 6,Abu,PROPN,I-PER,I-PER
716,Hadits Muslim Nomor 6,Syaibah,PROPN,I-PER,I-PER
717,Hadits Muslim Nomor 6,telah,ADV,O,O
718,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
719,Hadits Muslim Nomor 6,kepada,ADP,O,O
720,Hadits Muslim Nomor 6,kami,PRON,O,O
721,Hadits Muslim Nomor 6,Ali,PROPN,B-PER,B-PER
722,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
723,Hadits Muslim Nomor 6,Hafsh,PROPN,I-PER,I-PER
724,Hadits Muslim Nomor 6,telah,ADV,O,O
725,Hadits Muslim Nomor 6,menceritakan,VERB,O,O
726,Hadits Muslim Nomor 6,kepada,ADP,O,O
727,Hadits Muslim Nomor 6,kami,PRON,O,O
728,Hadits Muslim Nomor 6,Syu'bah,PROPN,B-PER,B-PER
729,Hadits Muslim Nomor 6,dari,ADP,O,O
730,Hadits Muslim Nomor 6,Khubaib,PROPN,B-PER,B-PER
731,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
732,Hadits Muslim Nomor 6,Abdurrahman,PROPN,I-PER,I-PER
733,Hadits Muslim Nomor 6,dari,ADP,O,O
734,Hadits Muslim Nomor 6,Hafsh,PROPN,B-PER,B-PER
735,Hadits Muslim Nomor 6,bin,PROPN,I-PER,I-PER
736,Hadits Muslim Nomor 6,',PUNCT,I-PER,I-PER
737,Hadits Muslim Nomor 6,Ashim,PROPN,I-PER,I-PER
738,Hadits Muslim Nomor 6,dari,ADP,O,O
739,Hadits Muslim Nomor 6,Abu,PROPN,B-PER,B-PER
740,Hadits Muslim Nomor 6,Hurairah,PROPN,I-PER,I-PER
741,Hadits Muslim Nomor 6,dari,ADP,O,O
742,Hadits Muslim Nomor 6,Nabi,PROPN,B-PER,B-PER
743,Hadits Muslim Nomor 6,shallallahu,PROPN,I-PER,I-PER
744,Hadits Muslim Nomor 6,',PUNCT,I-PER,I-PER
745,Hadits Muslim Nomor 6,alaihi,PROPN,I-PER,I-PER
746,Hadits Muslim Nomor 6,wasallam,PROPN,I-PER,I-PER
747,Hadits Muslim Nomor 6,dengan,ADP,O,O
748,Hadits Muslim Nomor 6,seperti,ADP,O,O
749,Hadits Muslim Nomor 6,hadits,NOUN,O,O
750,Hadits Muslim Nomor 6,tersebut,DET,O,O
751,Hadits Muslim Nomor 7,Dan,CONJ,O,O
752,Hadits Muslim Nomor 7,telah,ADV,O,O
753,Hadits Muslim Nomor 7,menceritakan,VERB,O,O
754,Hadits Muslim Nomor 7,kepada,ADP,O,O
755,Hadits Muslim Nomor 7,kami,PRON,O,O
756,Hadits Muslim Nomor 7,Muhammad,PROPN,B-PER,B-PER
757,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
758,Hadits Muslim Nomor 7,Abdullah,PROPN,I-PER,I-PER
759,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
760,Hadits Muslim Nomor 7,Numair,PROPN,I-PER,I-PER
761,Hadits Muslim Nomor 7,dan,CONJ,O,O
762,Hadits Muslim Nomor 7,Zuhair,PROPN,B-PER,B-PER
763,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
764,Hadits Muslim Nomor 7,Harb,PROPN,I-PER,I-PER
765,Hadits Muslim Nomor 7,keduanya,ADJ,O,O
766,Hadits Muslim Nomor 7,berkata,VERB,O,O
767,Hadits Muslim Nomor 7,telah,ADV,O,O
768,Hadits Muslim Nomor 7,menceritakan,VERB,O,O
769,Hadits Muslim Nomor 7,kepada,ADP,O,O
770,Hadits Muslim Nomor 7,kami,PRON,O,O
771,Hadits Muslim Nomor 7,Abdullah,PROPN,B-PER,B-PER
772,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
773,Hadits Muslim Nomor 7,Yazid,PROPN,I-PER,I-PER
774,Hadits Muslim Nomor 7,dia,PRON,O,O
775,Hadits Muslim Nomor 7,berkata,VERB,O,O
776,Hadits Muslim Nomor 7,telah,ADV,O,O
777,Hadits Muslim Nomor 7,menceritakan,VERB,O,O
778,Hadits Muslim Nomor 7,kepadaku,NOUN,O,O
779,Hadits Muslim Nomor 7,Sa'id,PROPN,B-PER,B-PER
780,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
781,Hadits Muslim Nomor 7,Abu,PROPN,I-PER,I-PER
782,Hadits Muslim Nomor 7,Ayyub,PROPN,I-PER,I-PER
783,Hadits Muslim Nomor 7,dia,PRON,O,O
784,Hadits Muslim Nomor 7,berkata,VERB,O,O
785,Hadits Muslim Nomor 7,telah,ADV,O,O
786,Hadits Muslim Nomor 7,menceritakan,VERB,O,O
787,Hadits Muslim Nomor 7,kepadaku,NOUN,O,O
788,Hadits Muslim Nomor 7,Abu,PROPN,B-PER,B-PER
789,Hadits Muslim Nomor 7,Hani,PROPN,I-PER,I-PER
790,Hadits Muslim Nomor 7,',PUNCT,I-PER,I-PER
791,Hadits Muslim Nomor 7,dari,ADP,O,O
792,Hadits Muslim Nomor 7,Abu,PROPN,B-PER,B-PER
793,Hadits Muslim Nomor 7,Utsman,PROPN,I-PER,I-PER
794,Hadits Muslim Nomor 7,Muslim,PROPN,I-PER,I-PER
795,Hadits Muslim Nomor 7,bin,PROPN,I-PER,I-PER
796,Hadits Muslim Nomor 7,Yasar,PROPN,I-PER,I-PER
797,Hadits Muslim Nomor 7,dari,ADP,O,O
798,Hadits Muslim Nomor 7,Abu,PROPN,B-PER,B-PER
799,Hadits Muslim Nomor 7,Hurairah,PROPN,I-PER,I-PER
800,Hadits Muslim Nomor 7,dari,ADP,O,O
801,Hadits Muslim Nomor 7,Rasulullah,PROPN,B-PER,B-PER
802,Hadits Muslim Nomor 7,shallallahu,PROPN,I-PER,I-PER
803,Hadits Muslim Nomor 7,',PUNCT,I-PER,I-PER
804,Hadits Muslim Nomor 7,alaihi,PROPN,I-PER,I-PER
805,Hadits Muslim Nomor 7,wasallam,PROPN,I-PER,I-PER
806,Hadits Muslim Nomor 7,bahwasanya,ADP,O,O
807,Hadits Muslim Nomor 7,beliau,PRON,O,O
808,Hadits Muslim Nomor 7,bersabda,VERB,O,O
809,Hadits Muslim Nomor 7,Akan,ADV,O,O
810,Hadits Muslim Nomor 7,ada,VERB,O,O
811,Hadits Muslim Nomor 7,orang,NOUN,O,O
812,Hadits Muslim Nomor 7,-,PUNCT,O,O
813,Hadits Muslim Nomor 7,orang,NOUN,O,O
814,Hadits Muslim Nomor 7,pada,ADP,O,O
815,Hadits Muslim Nomor 7,akhir,NOUN,O,O
816,Hadits Muslim Nomor 7,umatku,NUM,O,O
817,Hadits Muslim Nomor 7,menceritakan,VERB,O,O
818,Hadits Muslim Nomor 7,sebuah,DET,O,O
819,Hadits Muslim Nomor 7,hadits,NOUN,O,O
820,Hadits Muslim Nomor 7,kepada,ADP,O,O
821,Hadits Muslim Nomor 7,kalian,NOUN,O,O
822,Hadits Muslim Nomor 7,yang,PRON,O,O
823,Hadits Muslim Nomor 7,mana,ADV,O,O
824,Hadits Muslim Nomor 7,kalian,PRON,O,O
825,Hadits Muslim Nomor 7,belum,ADV,O,O
826,Hadits Muslim Nomor 7,pernah,ADV,O,O
827,Hadits Muslim Nomor 7,mendengarnya,VERB,O,O
828,Hadits Muslim Nomor 7,dan,CONJ,O,O
829,Hadits Muslim Nomor 7,tidak,X,O,O
830,Hadits Muslim Nomor 7,pula,ADV,O,O
831,Hadits Muslim Nomor 7,bapak,NOUN,O,O
832,Hadits Muslim Nomor 7,kalian,NOUN,O,O
833,Hadits Muslim Nomor 7,Maka,ADV,O,O
834,Hadits Muslim Nomor 7,kalian,NOUN,O,O
835,Hadits Muslim Nomor 7,jauhilah,NOUN,O,O
836,Hadits Muslim Nomor 7,dan,CONJ,O,O
837,Hadits Muslim Nomor 7,mereka,PRON,O,O
838,Hadits Muslim Nomor 7,jauhilah,NOUN,O,O
839,Hadits Muslim Nomor 8,Telah,ADV,O,O
840,Hadits Muslim Nomor 8,menceritakan,VERB,O,O
841,Hadits Muslim Nomor 8,kepadaku,NOUN,O,O
842,Hadits Muslim Nomor 8,Harmalah,PROPN,B-PER,B-PER
843,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
844,Hadits Muslim Nomor 8,Yahya,PROPN,I-PER,I-PER
845,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
846,Hadits Muslim Nomor 8,Abdullah,PROPN,I-PER,I-PER
847,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
848,Hadits Muslim Nomor 8,Harmalah,PROPN,I-PER,I-PER
849,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
850,Hadits Muslim Nomor 8,Imran,PROPN,I-PER,I-PER
851,Hadits Muslim Nomor 8,at,PROPN,I-PER,O
852,Hadits Muslim Nomor 8,-,PUNCT,I-PER,O
853,Hadits Muslim Nomor 8,Tujibi,PROPN,I-PER,O
854,Hadits Muslim Nomor 8,dia,PRON,O,O
855,Hadits Muslim Nomor 8,telah,ADV,O,O
856,Hadits Muslim Nomor 8,berkata,VERB,O,O
857,Hadits Muslim Nomor 8,telah,ADV,O,O
858,Hadits Muslim Nomor 8,menceritakan,VERB,O,O
859,Hadits Muslim Nomor 8,kepada,ADP,O,O
860,Hadits Muslim Nomor 8,kami,PRON,O,O
861,Hadits Muslim Nomor 8,Ibnu,PROPN,B-PER,B-PER
862,Hadits Muslim Nomor 8,Wahb,PROPN,I-PER,I-PER
863,Hadits Muslim Nomor 8,dia,PRON,O,O
864,Hadits Muslim Nomor 8,berkata,VERB,O,O
865,Hadits Muslim Nomor 8,telah,ADV,O,O
866,Hadits Muslim Nomor 8,menceritakan,VERB,O,O
867,Hadits Muslim Nomor 8,kepada,ADP,O,O
868,Hadits Muslim Nomor 8,kami,PRON,O,O
869,Hadits Muslim Nomor 8,Abu,PROPN,B-PER,B-PER
870,Hadits Muslim Nomor 8,Syuraih,PROPN,I-PER,I-PER
871,Hadits Muslim Nomor 8,bahwa,CONJ,O,O
872,Hadits Muslim Nomor 8,dia,PRON,O,O
873,Hadits Muslim Nomor 8,mendengar,VERB,O,O
874,Hadits Muslim Nomor 8,Syarahil,PROPN,B-PER,B-PER
875,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
876,Hadits Muslim Nomor 8,Yazid,PROPN,I-PER,I-PER
877,Hadits Muslim Nomor 8,berkata,VERB,O,O
878,Hadits Muslim Nomor 8,telah,ADV,O,O
879,Hadits Muslim Nomor 8,mengabarkan,VERB,O,O
880,Hadits Muslim Nomor 8,kepadaku,NOUN,O,O
881,Hadits Muslim Nomor 8,Muslim,PROPN,B-PER,B-PER
882,Hadits Muslim Nomor 8,bin,PROPN,I-PER,I-PER
883,Hadits Muslim Nomor 8,Yasar,PROPN,I-PER,I-PER
884,Hadits Muslim Nomor 8,bahwa,CONJ,O,O
885,Hadits Muslim Nomor 8,dia,PRON,O,O
886,Hadits Muslim Nomor 8,mendengar,VERB,O,O
887,Hadits Muslim Nomor 8,Abu,PROPN,B-PER,B-PER
